party_name,investment,levenshtein_score,jaro_winkler_score,average_score
ortizgarcia,orionoec,0.36363636363636365,0.6212121212121212,0.49242424242424243
ortizmartinez,orionoec,0.3076923076923077,0.6025641025641025,0.4551282051282051
ortizrivera,orionoec,0.36363636363636365,0.6212121212121212,0.49242424242424243
oshana,orangespon adr,0.2857142857142857,0.6634920634920635,0.4746031746031746
osnat gad,owned wed,0.4444444444444444,0.6296296296296297,0.537037037037037
osorio,osterweis ostix,0.33333333333333337,0.7777777777777779,0.5555555555555556
ostingschwinn,orientalbank cash in bank,0.31999999999999995,0.6230769230769231,0.4715384615384615
oteroaviles,other investments,0.4117647058823529,0.6909536541889483,0.5513591800356505
otis elevator,otis worldwide reg sh,0.33333333333333337,0.6818070818070817,0.5075702075702075
otter project environmental defense center,other investments msm invest accts,0.3571428571428571,0.6568440709617182,0.5069934640522876
overton distributors,other investments,0.35,0.741764705882353,0.5458823529411765
owensbrockway glass container,onondaga cnty ny,0.3793103448275862,0.651027851458886,0.5151690981432361
owneroperator independent driver assn,otis worldwide reg sh,0.29729729729729726,0.6064457314457314,0.45187151437151435
oxy vinyls lp,owens hlinois oh,0.375,0.5634157509157509,0.46920787545787546
oyedeji,owned wed,0.33333333333333337,0.671957671957672,0.5026455026455027
p e properties,putnam new opportunties,0.4347826086956522,0.7386645962732921,0.5867236024844722
pacific home,pc note,0.41666666666666663,0.7392857142857143,0.5779761904761904
paddock laboratories,paccar,0.25,0.6944444444444445,0.47222222222222227
padilla mangual,petaquilla minerals,0.5789473684210527,0.7544736842105264,0.6667105263157895
padillagonzalez,petaquilla minerals,0.42105263157894735,0.6976608187134503,0.5593567251461988
padillamangual,petaquilla minerals,0.5263157894736843,0.6973114604693551,0.6118136249715197
paganfigueroa,pfizer,0.3846153846153846,0.7653846153846154,0.575
pagliolo,pactiv,0.375,0.625,0.5
pagnotti,pc note,0.5,0.6904761904761904,0.5952380952380951
palisades collection,phizer common,0.4,0.6717948717948717,0.5358974358974359
palkovic,pactiv,0.375,0.6388888888888888,0.5069444444444444
palmer,phzer,0.5,0.7300000000000001,0.615
pami ryan town centre,p morgan chase,0.38095238095238093,0.7383116883116883,0.5596320346320346
pamlicotar river foundation,pimco total return fund,0.40740740740740744,0.7630917874396136,0.5852495974235106
panaderia y reposteria la milagrosa,pnc capital advisors small capcore sma,0.26315789473684215,0.7334753550543025,0.4983166248955723
pantoja,pactiv,0.4285714285714286,0.6428571428571429,0.5357142857142858
pao xiong,paragon shipppng,0.4375,0.6431878306878307,0.5403439153439153
papa johns international,philip morris international,0.6666666666666667,0.7672222222222221,0.7169444444444444
papakee,paychex,0.4285714285714286,0.6190476190476191,0.5238095238095238
parent,parker hannifin,0.33333333333333337,0.8055555555555557,0.5694444444444445
parisi,pepsi,0.5,0.5888888888888889,0.5444444444444445
park nicollet methodist hospital,prescient medical,0.34375,0.6108193277310924,0.4772846638655462
park outdoor advertising of new york,port of authority of ny njo,0.36111111111111116,0.7459595959595959,0.5535353535353535
park place entertainment,pjt partners pit,0.33333333333333337,0.6821581196581196,0.5077457264957265
parker,prizer,0.5,0.7999999999999999,0.6499999999999999
parnell,partner family lp,0.4117647058823529,0.815686274509804,0.6137254901960785
parrish,potash,0.4285714285714286,0.7714285714285715,0.6000000000000001
parus holdings,paragon shipppng,0.375,0.6797619047619049,0.5273809523809525
pashoian,paragon shipppng,0.3125,0.7666666666666667,0.5395833333333333
pass seymour,pimco year hy bond,0.2777777777777778,0.6203703703703703,0.44907407407407407
pataki,praxair,0.4285714285714286,0.7714285714285715,0.6000000000000001
patrick,pactiv,0.4285714285714286,0.7968253968253969,0.6126984126984127
patterson,pjt partners pit,0.375,0.6712962962962963,0.5231481481481481
patton,pactiv,0.5,0.6666666666666666,0.5833333333333333
paul arpin van lines,parker hannifin,0.35,0.6555555555555556,0.5027777777777778
paul johnson sons cattle,pnc capital advisors small cap blend,0.36111111111111116,0.5995370370370371,0.4803240740740741
paul revere life insurance,pearl river ny free school dist,0.3548387096774194,0.6855134113198629,0.5201760604986412
paulsen,paychex,0.4285714285714286,0.6190476190476191,0.5238095238095238
pavia hospital,potash pot,0.3571428571428571,0.7364285714285714,0.5467857142857142
pavlovich,pactiv,0.33333333333333337,0.6203703703703703,0.47685185185185186
pawlenty,property yr,0.36363636363636365,0.6212121212121212,0.49242424242424243
pawnee county nebraska,pitney bowes,0.31818181818181823,0.743181818181818,0.5306818181818181
payco foods,pinco funds ira,0.4666666666666667,0.7309090909090908,0.5987878787878788
payne,paychex,0.5714285714285714,0.8533333333333333,0.7123809523809523
peacock,paccar,0.4285714285714286,0.7714285714285715,0.6000000000000001
peake,petrohawk energy,0.3125,0.8166666666666667,0.5645833333333333
pearce,paychex,0.4285714285714286,0.7714285714285715,0.6000000000000001
pearson education,petromineruls note,0.33333333333333337,0.7811295458354283,0.5572314395843808
pedersen,provident energy,0.3125,0.7508928571428571,0.5316964285714285
pekin insurance,phoenixtuson ranch,0.38888888888888884,0.765,0.5769444444444445
pellerin,phizer ne,0.4444444444444444,0.6481481481481481,0.5462962962962963
pennsylvania,penn va,0.5,0.8714285714285714,0.6857142857142857
pennsylvania department of public welfare,putnam new opportunity fundvalic,0.2682926829268293,0.7532246716697937,0.5107586772983115
pennsylvania state police,penn va,0.24,0.8274285714285714,0.5337142857142857
pennzoilquaker states,petrominerals note,0.33333333333333337,0.6778591778591778,0.5055962555962557
pension benefit guaranty,penn security bank account,0.3076923076923077,0.8026034637876742,0.555147885739991
penske logistics,pepsicoinc,0.375,0.78,0.5775
pentar systems,pedimont natural gas stock,0.3846153846153846,0.6150516150516151,0.49983349983349984
pentech infusions,petroas intl finco,0.33333333333333337,0.6921172509407804,0.5127252921370569
people,pepsi,0.5,0.76,0.63
peppin,pepsi,0.6666666666666667,0.8755555555555556,0.7711111111111112
pepsicola general bottlers,pepsico pep,0.34615384615384615,0.8328671328671329,0.5895104895104895
peregrine surgical,prescient medical,0.5,0.7768476621417798,0.6384238310708898
pereira,petrominerals,0.46153846153846156,0.8388278388278387,0.6501831501831501
pereira castillo,petroleo brasileiro,0.42105263157894735,0.6827485380116959,0.5519005847953216
pereiracastillo,petroleo brasileiro,0.42105263157894735,0.6716374269005848,0.546345029239766
perezgarcia,prizer,0.36363636363636365,0.695959595959596,0.5297979797979798
perezsanchez,p morgan chase,0.3571428571428571,0.6944444444444445,0.5257936507936508
performance printing,performance food group pfgc,0.5185185185185186,0.8477777777777779,0.6831481481481483
perfulandia,prudential financial,0.35,0.755909090909091,0.5529545454545455
perfumania,petrominerals,0.3846153846153846,0.6985347985347986,0.5415750915750916
perkins,petrominerals,0.46153846153846156,0.6996336996336997,0.5805860805860806
perrigo pharmaceuticals,petrominerals,0.3913043478260869,0.683895814330597,0.5376000810783419
perry,property yr,0.36363636363636365,0.7763636363636365,0.5700000000000001
perry ex rel perry,property eer pa,0.33333333333333337,0.7487878787878789,0.5410606060606061
perryman,petrominerals,0.3846153846153846,0.6816239316239318,0.5331196581196582
personius,pepsi,0.4444444444444444,0.7985185185185185,0.6214814814814815
pesantelopez,petco animal supplies,0.33333333333333337,0.6521164021164022,0.4927248677248678
peters,phzer,0.5,0.7300000000000001,0.615
peterson,petrominerals note,0.38888888888888884,0.8120370370370371,0.600462962962963
petit,pactiv,0.5,0.7300000000000001,0.615
petrunich,pepsico,0.4444444444444444,0.671957671957672,0.5582010582010581
petruny,petrominerals,0.3846153846153846,0.6996336996336997,0.5421245421245422
petzak,petrohawk energy,0.3125,0.8006944444444445,0.5565972222222222
pfm air,praxair,0.5714285714285714,0.7428571428571429,0.6571428571428571
philadelphia indemnity insurance,philip morris international,0.375,0.8201388888888889,0.5975694444444444
phillips,philips,0.875,0.975,0.925
phipps,philips,0.7142857142857143,0.8944444444444445,0.8043650793650794
piazza,pfizer,0.33333333333333337,0.6666666666666666,0.5
pickens,pepsicoinc,0.4,0.7371428571428572,0.5685714285714286
pierce,phizer ne,0.5555555555555556,0.8166666666666667,0.6861111111111111
pilchen,paychex,0.5714285714285714,0.7428571428571429,0.6571428571428571
pine instrument,petromineruls note,0.33333333333333337,0.74,0.5366666666666666
pinellas county,piunco pty,0.4,0.788888888888889,0.5944444444444446
pinnacle telemarketing,pnc money market fd,0.4545454545454546,0.5867889420520999,0.5206671982987772
piper jaffray companies,piper jaffray prime obligs,0.6538461538461539,0.9077591973244148,0.7808026755852844
pipkin,pepsi,0.5,0.7300000000000001,0.615
pippert,pfizer,0.4285714285714286,0.7714285714285715,0.6000000000000001
pizarro,pfizer,0.4285714285714286,0.7714285714285715,0.6000000000000001
pizighelli,phizer,0.30000000000000004,0.7400000000000001,0.52
pizza hut of southeast kansas,port of authority of ny nj,0.31034482758620685,0.6182029177718833,0.4642738726790451
pizza magia international,philip morris international,0.7037037037037037,0.744374269005848,0.7240389863547758
piñeiroruiz,prizer,0.2727272727272727,0.695959595959596,0.48434343434343435
plainfield community consolidated district,piedmont natrl gas n c,0.33333333333333337,0.6316548948127896,0.4824941140730615
plan committee in re washington group international,philip morris international,0.3921568627450981,0.6832299871515556,0.5376934249483268
plan de salud de la federacion de maestros de puerto rico,parcels of land henderson tn calhoun x,0.3157894736842105,0.6657529239766081,0.4907711988304093
planned furniture promotions,putnam new opportunties,0.2857142857142857,0.7408711997384765,0.5132927427263811
planters bank,pnc bank,0.5384615384615384,0.7383241758241759,0.6383928571428572
platter,phzer,0.4285714285714286,0.6761904761904761,0.5523809523809524
plumbers pipefitters local pension fund,pimco total return fund,0.3846153846153846,0.660795243403939,0.5227053140096618
plumbers pipefitters local union no pensionannuity trust fund,partnership interest in whitneyhumphrey asse note,0.3114754098360656,0.6679080605495002,0.4896917351927829
plummer,plug power,0.5,0.8166666666666668,0.6583333333333334
pnc bank,pnc bank,1.0,1.0,1.0
police benevolent assn of ny troopers,port of authority of ny njo,0.32432432432432434,0.6437604270937604,0.48404237570904235
policky,piunco pty,0.30000000000000004,0.6714285714285714,0.4857142857142857
polishan,potash,0.5,0.8022222222222223,0.6511111111111112
pollara,paccar,0.4285714285714286,0.6428571428571429,0.5357142857142858
ponsoldt,potash pot,0.4,0.7666666666666667,0.5833333333333334
poor bear,prizer,0.4444444444444444,0.7333333333333334,0.5888888888888889
porada,praxair,0.4285714285714286,0.7714285714285715,0.6000000000000001
port authority,portof authority of ny nj,0.56,0.8691428571428571,0.7145714285714286
port authority police asian jade society,port of authority of ny nj,0.4,0.8223578595317725,0.6111789297658863
port authority police asian jade society of new york new jersey,port of authority of ny nj,0.33333333333333337,0.6661212861212862,0.4997273097273098
portionpac chemical,prescient medical,0.42105263157894735,0.7423672302929268,0.581709930935937
portuguessanta,portsmouth va,0.3571428571428571,0.6456043956043956,0.5013736263736264
postel,protective life,0.33333333333333337,0.7500000000000001,0.5416666666666667
potoski,potash,0.5714285714285714,0.8222222222222223,0.6968253968253968
potter,phzer,0.5,0.7300000000000001,0.615
pough,potash,0.5,0.76,0.63
pouliot,piunco pty,0.4,0.6714285714285714,0.5357142857142857
powell,powershares global exch,0.26086956521739135,0.6835748792270531,0.4722222222222222
power peo,phzer pfe,0.5555555555555556,0.7999999999999999,0.6777777777777778
powertelkentucky,powershares senior loan etf bkln,0.3125,0.6467803030303031,0.47964015151515155
ppg industries,pc note,0.3571428571428571,0.6904761904761904,0.5238095238095237
ppv connection,pepsicoinc,0.3571428571428571,0.6857142857142856,0.5214285714285714
pratt,praxair,0.4285714285714286,0.6761904761904761,0.5523809523809524
preferred display,property eer pa,0.3529411764705882,0.6849673202614378,0.518954248366013
premier home funding,pnc govt fund,0.4,0.6717948717948717,0.5358974358974359
premier scales systems,petrominerals note,0.40909090909090906,0.6684796684796686,0.5387852887852889
prentice,prescient medical,0.4117647058823529,0.8181372549019609,0.6149509803921569
prescott,pepsico,0.375,0.8017857142857143,0.5883928571428572
prestopnik,pepsi,0.4,0.7899999999999999,0.595
prieto,prizer,0.5,0.8444444444444443,0.6722222222222222
probatter sports,potash pot,0.4375,0.7387499999999999,0.588125
procter gamble commercial,procter gamble,0.56,0.912,0.736
professional systems,prescient medical,0.35,0.6852941176470587,0.5176470588235293
progressive,protective life,0.4,0.7907070707070707,0.5953535353535353
proin sa,petrominerals,0.46153846153846156,0.7634615384615385,0.6125
prosource sales marketing,pr sales tax fing,0.52,0.6846455505279034,0.6023227752639517
prototype plastic mold,proctor gambill,0.36363636363636365,0.79989898989899,0.5817676767676768
proulx,petromineruls note,0.2777777777777778,0.7333333333333334,0.5055555555555555
provencher,provident energy,0.5,0.86,0.6799999999999999
provenza ex rel provenza,provident energy t pvx,0.375,0.8537878787878789,0.6143939393939395
provident life acc ins,provident energy t,0.5454545454545454,0.8472416472416473,0.6963480963480964
prudential insurance of america,prudential financial,0.5161290322580645,0.8704753820033956,0.69330220713073
public building authority,pasture crop landtwiggs county georgia,0.3157894736842105,0.6015984405458089,0.4586939571150097
