person_id,judge_flag,position,status,disclosures_count
811,2,6,judge with multiple positions,
812,2,7,judge with multiple positions,
813,1,2,judge with multiple positions,
814,1,3,judge with multiple positions,
815,1,5,judge with multiple positions,
816,1,1,judge with 1 position,
817,2,5,judge with multiple positions,
818,1,8,judge with multiple positions,
819,2,10,judge with multiple positions,
820,2,7,judge with multiple positions,15.0
821,1,4,judge with multiple positions,16.0
822,2,4,judge with multiple positions,11.0
823,3,12,judge with multiple positions,16.0
824,2,9,judge with multiple positions,
825,1,4,judge with multiple positions,
826,2,3,judge with multiple positions,19.0
827,2,4,judge with multiple positions,
828,1,4,judge with multiple positions,
829,1,3,judge with multiple positions,
830,1,7,judge with multiple positions,
831,2,9,judge with multiple positions,18.0
832,1,4,judge with multiple positions,11.0
833,1,6,judge with multiple positions,
834,1,5,judge with multiple positions,
835,3,10,judge with multiple positions,
836,1,6,judge with multiple positions,
837,3,15,judge with multiple positions,8.0
838,2,6,judge with multiple positions,
839,2,7,judge with multiple positions,
840,1,4,judge with multiple positions,
841,1,11,judge with multiple positions,18.0
842,1,4,judge with multiple positions,
843,1,5,judge with multiple positions,10.0
844,3,4,judge with multiple positions,
845,1,6,judge with multiple positions,12.0
846,1,2,judge with multiple positions,7.0
847,1,14,judge with multiple positions,10.0
848,2,12,judge with multiple positions,
849,1,8,judge with multiple positions,
850,1,2,judge with multiple positions,
851,2,9,judge with multiple positions,7.0
852,2,9,judge with multiple positions,16.0
853,2,6,judge with multiple positions,
854,1,3,judge with multiple positions,12.0
855,3,5,judge with multiple positions,
856,1,3,judge with multiple positions,
857,1,8,judge with multiple positions,
858,9,18,judge with multiple positions,16.0
859,2,5,judge with multiple positions,5.0
860,2,10,judge with multiple positions,
861,2,8,judge with multiple positions,15.0
862,1,3,judge with multiple positions,
863,3,8,judge with multiple positions,
864,2,5,judge with multiple positions,
865,1,7,judge with multiple positions,14.0
866,1,6,judge with multiple positions,16.0
867,6,9,judge with multiple positions,10.0
868,1,7,judge with multiple positions,
869,3,5,judge with multiple positions,
870,1,9,judge with multiple positions,
871,1,2,judge with multiple positions,9.0
872,1,17,judge with multiple positions,
873,1,9,judge with multiple positions,
874,1,2,judge with multiple positions,
875,1,7,judge with multiple positions,16.0
876,1,6,judge with multiple positions,
877,2,3,judge with multiple positions,
878,1,11,judge with multiple positions,
879,1,4,judge with multiple positions,6.0
880,3,10,judge with multiple positions,
881,2,4,judge with multiple positions,18.0
882,6,13,judge with multiple positions,16.0
883,1,6,judge with multiple positions,
884,2,10,judge with multiple positions,15.0
885,1,4,judge with multiple positions,17.0
886,2,7,judge with multiple positions,
887,2,3,judge with multiple positions,
888,1,2,judge with multiple positions,15.0
889,1,3,judge with multiple positions,17.0
890,3,6,judge with multiple positions,
891,4,9,judge with multiple positions,18.0
892,1,5,judge with multiple positions,6.0
893,1,4,judge with multiple positions,
894,1,3,judge with multiple positions,
895,1,2,judge with multiple positions,
896,1,8,judge with multiple positions,
897,1,3,judge with multiple positions,
898,1,2,judge with multiple positions,
899,2,4,judge with multiple positions,
900,3,5,judge with multiple positions,9.0
901,1,2,judge with multiple positions,7.0
902,1,5,judge with multiple positions,6.0
903,1,5,judge with multiple positions,15.0
904,1,7,judge with multiple positions,
905,1,3,judge with multiple positions,14.0
906,1,3,judge with multiple positions,14.0
907,5,15,judge with multiple positions,10.0
908,1,3,judge with multiple positions,6.0
909,1,4,judge with multiple positions,7.0
910,2,8,judge with multiple positions,
911,1,8,judge with multiple positions,
912,5,13,judge with multiple positions,
913,4,7,judge with multiple positions,9.0
914,1,11,judge with multiple positions,
915,1,13,judge with multiple positions,
916,4,6,judge with multiple positions,
917,1,3,judge with multiple positions,17.0
918,3,14,judge with multiple positions,
919,2,6,judge with multiple positions,17.0
920,2,4,judge with multiple positions,
921,3,5,judge with multiple positions,
922,1,3,judge with multiple positions,9.0
923,1,11,judge with multiple positions,
924,2,5,judge with multiple positions,15.0
925,1,5,judge with multiple positions,18.0
926,2,7,judge with multiple positions,16.0
927,1,4,judge with multiple positions,
928,1,9,judge with multiple positions,
929,2,10,judge with multiple positions,1.0
930,2,7,judge with multiple positions,15.0
931,2,7,judge with multiple positions,
932,1,6,judge with multiple positions,13.0
933,1,5,judge with multiple positions,16.0
934,2,3,judge with multiple positions,4.0
935,3,4,judge with multiple positions,1.0
936,2,5,judge with multiple positions,
937,4,12,judge with multiple positions,16.0
938,2,6,judge with multiple positions,
939,6,11,judge with multiple positions,
940,2,6,judge with multiple positions,
941,1,5,judge with multiple positions,
942,3,4,judge with multiple positions,
943,2,6,judge with multiple positions,4.0
944,1,4,judge with multiple positions,
945,2,8,judge with multiple positions,
946,1,8,judge with multiple positions,
947,1,8,judge with multiple positions,8.0
948,1,4,judge with multiple positions,13.0
949,2,8,judge with multiple positions,
950,1,10,judge with multiple positions,
951,1,4,judge with multiple positions,
952,1,9,judge with multiple positions,
953,1,9,judge with multiple positions,
954,3,6,judge with multiple positions,
955,1,3,judge with multiple positions,
956,1,12,judge with multiple positions,18.0
957,2,4,judge with multiple positions,12.0
958,3,6,judge with multiple positions,10.0
959,2,6,judge with multiple positions,
960,1,6,judge with multiple positions,18.0
961,3,9,judge with multiple positions,
962,2,8,judge with multiple positions,10.0
963,1,5,judge with multiple positions,16.0
964,1,6,judge with multiple positions,6.0
965,2,4,judge with multiple positions,12.0
966,1,5,judge with multiple positions,
967,1,4,judge with multiple positions,11.0
968,1,5,judge with multiple positions,
969,1,4,judge with multiple positions,14.0
970,2,12,judge with multiple positions,
971,1,8,judge with multiple positions,
972,1,5,judge with multiple positions,17.0
973,1,3,judge with multiple positions,10.0
974,5,11,judge with multiple positions,
975,1,7,judge with multiple positions,17.0
976,1,7,judge with multiple positions,
977,1,1,judge with 1 position,
978,1,5,judge with multiple positions,15.0
979,1,6,judge with multiple positions,
980,1,7,judge with multiple positions,8.0
981,3,7,judge with multiple positions,
982,1,12,judge with multiple positions,3.0
983,1,6,judge with multiple positions,
984,1,5,judge with multiple positions,
985,1,6,judge with multiple positions,
986,2,13,judge with multiple positions,
987,1,5,judge with multiple positions,8.0
988,1,4,judge with multiple positions,17.0
989,1,4,judge with multiple positions,2.0
990,1,4,judge with multiple positions,18.0
991,2,13,judge with multiple positions,
992,2,5,judge with multiple positions,13.0
993,1,5,judge with multiple positions,
994,1,5,judge with multiple positions,
995,3,6,judge with multiple positions,
996,1,3,judge with multiple positions,18.0
997,1,10,judge with multiple positions,9.0
998,2,4,judge with multiple positions,18.0
999,1,7,judge with multiple positions,
1000,1,5,judge with multiple positions,13.0
1001,3,8,judge with multiple positions,5.0
1002,2,6,judge with multiple positions,17.0
1003,4,5,judge with multiple positions,15.0
1004,1,4,judge with multiple positions,
1005,2,4,judge with multiple positions,
1006,1,2,judge with multiple positions,
1007,2,7,judge with multiple positions,
1008,4,9,judge with multiple positions,
1009,2,9,judge with multiple positions,
1010,1,5,judge with multiple positions,
1011,1,2,judge with multiple positions,
1012,2,6,judge with multiple positions,
1013,2,6,judge with multiple positions,
1014,1,2,judge with multiple positions,
1015,1,4,judge with multiple positions,17.0
1016,4,7,judge with multiple positions,4.0
1017,2,10,judge with multiple positions,
1018,2,6,judge with multiple positions,
1019,4,11,judge with multiple positions,
1020,2,6,judge with multiple positions,
1021,1,5,judge with multiple positions,17.0
1022,2,9,judge with multiple positions,17.0
1023,2,3,judge with multiple positions,3.0
1024,1,19,judge with multiple positions,
1025,1,6,judge with multiple positions,9.0
1026,3,6,judge with multiple positions,15.0
1027,3,13,judge with multiple positions,3.0
1028,2,6,judge with multiple positions,
1029,1,3,judge with multiple positions,18.0
1030,4,8,judge with multiple positions,
1031,1,7,judge with multiple positions,3.0
1032,1,2,judge with multiple positions,
1033,2,4,judge with multiple positions,16.0
1034,1,2,judge with multiple positions,10.0
1035,3,5,judge with multiple positions,15.0
1036,3,8,judge with multiple positions,
1037,2,7,judge with multiple positions,12.0
1038,2,5,judge with multiple positions,7.0
1039,2,6,judge with multiple positions,7.0
1040,1,7,judge with multiple positions,10.0
1041,1,4,judge with multiple positions,16.0
1042,4,8,judge with multiple positions,16.0
1043,4,6,judge with multiple positions,3.0
1044,7,13,judge with multiple positions,
1045,4,6,judge with multiple positions,17.0
1046,1,8,judge with multiple positions,
1047,3,8,judge with multiple positions,14.0
1048,2,9,judge with multiple positions,
1049,1,9,judge with multiple positions,
1050,2,9,judge with multiple positions,
1051,1,2,judge with multiple positions,3.0
1052,1,10,judge with multiple positions,4.0
1053,1,9,judge with multiple positions,5.0
1054,3,6,judge with multiple positions,
1055,1,4,judge with multiple positions,
1056,3,4,judge with multiple positions,
1057,2,7,judge with multiple positions,
1058,4,5,judge with multiple positions,16.0
1059,1,3,judge with multiple positions,
1060,1,3,judge with multiple positions,15.0
1061,2,5,judge with multiple positions,17.0
1062,3,8,judge with multiple positions,
1063,1,7,judge with multiple positions,17.0
1064,1,14,judge with multiple positions,
1065,3,5,judge with multiple positions,
1066,2,5,judge with multiple positions,
1067,1,9,judge with multiple positions,15.0
1068,6,13,judge with multiple positions,4.0
1069,1,5,judge with multiple positions,9.0
1070,2,6,judge with multiple positions,
1071,1,5,judge with multiple positions,
1072,1,4,judge with multiple positions,5.0
1073,2,4,judge with multiple positions,16.0
1074,2,5,judge with multiple positions,16.0
1075,1,8,judge with multiple positions,
1076,2,10,judge with multiple positions,18.0
1077,2,7,judge with multiple positions,9.0
1078,1,2,judge with multiple positions,8.0
1079,1,5,judge with multiple positions,16.0
1080,3,6,judge with multiple positions,18.0
1081,1,6,judge with multiple positions,
1082,5,11,judge with multiple positions,15.0
1083,1,5,judge with multiple positions,
1084,1,5,judge with multiple positions,
1085,3,9,judge with multiple positions,
1086,3,6,judge with multiple positions,
1087,1,3,judge with multiple positions,8.0
1088,3,9,judge with multiple positions,
1089,1,3,judge with multiple positions,9.0
1090,1,4,judge with multiple positions,
1091,2,4,judge with multiple positions,
1092,2,5,judge with multiple positions,
1093,2,6,judge with multiple positions,5.0
1094,1,2,judge with multiple positions,10.0
1095,2,6,judge with multiple positions,
1096,1,3,judge with multiple positions,8.0
1097,1,5,judge with multiple positions,10.0
1098,1,10,judge with multiple positions,
1099,1,7,judge with multiple positions,
1100,2,7,judge with multiple positions,
1101,2,9,judge with multiple positions,9.0
1102,1,4,judge with multiple positions,
1103,1,5,judge with multiple positions,9.0
1104,2,7,judge with multiple positions,
1105,4,5,judge with multiple positions,17.0
1106,1,9,judge with multiple positions,
1107,1,7,judge with multiple positions,
1108,1,8,judge with multiple positions,
1109,1,2,judge with multiple positions,
1110,1,6,judge with multiple positions,
1111,2,9,judge with multiple positions,
1112,1,6,judge with multiple positions,
1113,1,12,judge with multiple positions,
1114,6,9,judge with multiple positions,7.0
1115,1,5,judge with multiple positions,
1116,1,5,judge with multiple positions,
1117,1,12,judge with multiple positions,11.0
1118,2,6,judge with multiple positions,
1119,1,5,judge with multiple positions,5.0
1120,2,7,judge with multiple positions,18.0
1121,2,12,judge with multiple positions,7.0
1122,5,7,judge with multiple positions,9.0
1123,4,7,judge with multiple positions,
