person_id,judge_flag,position,status,disclosures_count,name_first,name_middle,name_last,political_affiliations,race,date_nominated,date_start,date_termination,court_short_name,court_full_name
14116,1,1,judge with 1 position,,David,Eric,Hizami,d,o,,2016-07-13,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14117,1,1,judge with 1 position,,Andrew,C.,Kim,d,a,,2016-07-14,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14118,1,1,judge with 1 position,,LaRonda,Joyce,McCoy,,b,,2016-07-21,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14119,2,2,judge with multiple positions,,Craig, B.,Van Rooyen,,,,2020-01-01,2021-12-31,"California Superior Court, San Luis Obispo County","Superior Court of California, County of San Luis Obispo"
14120,1,2,judge with multiple positions,,Timothy,Michael,Weiner,d,w,,2018-10-11,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14121,1,1,judge with 1 position,,Joel,S.,Agron,d,w,,2017-12-22,,"California Superior Court, San Bernardino County","Superior Court of California, County of San Bernardino"
14122,1,1,judge with 1 position,,James,E.,Blancarte,d,h,,2018-12-14,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14123,2,3,judge with multiple positions,,Amy,Christine,Yerkey,d,w,,2017-11-03,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14124,2,2,judge with multiple positions,,Cherol,Juanita,Nellon-Hazel,d,h,,2018-10-29,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14125,1,1,judge with 1 position,,Megan,Louise,Wagner,,w,,2017-01-02,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
14126,1,2,judge with multiple positions,,Katherine,E.,Lewis,d,w,,2017-11-03,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
14127,1,2,judge with multiple positions,,Sheila,Olivarez,Recio,d,h,,2018-07-23,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
14128,1,2,judge with multiple positions,,Derek,Daniel,Malan,,w,,2019-01-09,,"California Superior Court, Ventura County","Superior Court of California, County of Ventura"
14129,1,1,judge with 1 position,,Margaret,,Fujioka,,a,,2017-01-04,,"California Superior Court, Alameda County","Superior Court of California, County of Alameda"
14130,1,1,judge with 1 position,,Kenneth,R.,Green,,w,,2017-01-02,,"California Superior Court, Kern County","Superior Court of California, County of Kern"
14131,1,1,judge with 1 position,,Sean,Phillip,Dabel,,w,,2017-01-03,,"California Superior Court, San Mateo County","Superior Court of California, County of San Mateo"
14132,1,1,judge with 1 position,,Jennifer,,Madden,,w,,2017-01-03,,"California Superior Court, Alameda County","Superior Court of California, County of Alameda"
14133,1,1,judge with 1 position,,David,Andrew,Wolf,,w,,2017-01-02,,"California Superior Court, Kern County","Superior Court of California, County of Kern"
14134,1,1,judge with 1 position,,Lawrence,Perry,Yellin,,w,,2017-01-03,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
14135,1,1,judge with 1 position,,Michael,F.,Murray,,w,,2017-01-02,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
14136,2,2,judge with multiple positions,,Scott,Benjamin,Jackson,,b,,2018-04-03,,"California Superior Court, Alameda County","Superior Court of California, County of Alameda"
14137,1,1,judge with 1 position,,Tiffany,E.,Organ-Bowles,,w,,2017-01-02,,"California Superior Court, Kern County","Superior Court of California, County of Kern"
14138,1,1,judge with 1 position,,Debra,,Archuleta,d,w,,2017-01-02,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14139,2,2,judge with multiple positions,,Efrain,Matthew,Aceves,,h,,2017-01-02,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14140,1,1,judge with 1 position,,Susan,Jung,Townsend,,a,,2017-01-02,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14141,1,1,judge with 1 position,,Kim,Le,Nguyen,,a,,2017-01-02,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14142,2,2,judge with multiple positions,,Sheila,Shah,Lichtblau,,h,,2017-01-03,,"California Superior Court, Marin County","Superior Court of California, County of Marin"
14143,1,1,judge with 1 position,,Denise,Trager,Dvorak,,w,,2017-01-03,,"California Superior Court, San Bernardino County","Superior Court of California, County of San Bernardino"
14144,1,1,judge with 1 position,,Victor,Murray,Hwang,,a,,2017-01-02,,"California Superior Court, San Francisco County","Superior Court of California, County of San Francisco"
14145,1,1,judge with 1 position,,Elizabeth,C.,Peterson,d,,,2017-02-22,,"California Superior Court, Santa Clara County","Superior Court of California, County of Santa Clara"
14146,1,1,judge with 1 position,,Firdaus,Firoze,Dordi,d,a,,2017-01-31,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14147,1,1,judge with 1 position,,Mark,H.,Epstein,d,w,,2017-01-27,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14148,1,1,judge with 1 position,,Ruben,N.,Garcia,d,h,,2017-01-19,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14149,1,1,judge with 1 position,,Kevin,Scott,Rosenberg,d,,,2017-01-27,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14150,1,1,judge with 1 position,,Pamela,Tamu,Usher,d,b,,2017-01-20,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14151,1,1,judge with 1 position,,Michael,J.,Strickroth,d,w,,2017-01-18,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
14152,2,2,judge with multiple positions,,Gus,Correa,Barrera,d,h,,2020-01-01,,"California Superior Court, San Joaquin County","Superior Court of California, County of San Joaquin"
14153,1,1,judge with 1 position,,Rachel,,Cano,d,w,,2016-12-30,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
14154,1,1,judge with 1 position,,Maryann,D'Addezio,Kotler,d,w,,2016-12-29,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
14155,1,1,judge with 1 position,,Cynthia,Anne,Freeland,d,w,,2017-01-09,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
14156,1,1,judge with 1 position,,Laura,E,Duffy,d,w,,2017-01-06,,"California Superior Court, San Diego County","Superior Court of California, County of San Diego"
14157,1,1,judge with 1 position,,Scott,Leslie,Tedmon,d,w,,2017-01-23,,"California Superior Court, Sacramento County","Superior Court of California, County of Sacramento"
14158,2,2,judge with multiple positions,,David, I.,Ashby,,,,2020-01-01,2022-01-01,"California Superior Court, Sutter County","Superior Court of California, County of Sutter"
14159,1,1,judge with 1 position,,Keith,A.,Faulder,,,,2017-01-03,,"California Superior Court, Mendocino County","Superior Court of California, County of Mendocino"
14160,1,1,judge with 1 position,,Samuel,John,Dalesandro,d,w,,2020-01-13,,"California Superior Court, Fresno County","Superior Court of California, County of Fresno"
14161,1,1,judge with 1 position,,Burke,,Strunsky,,w,,2017-01-03,,"California Superior Court, Riverside County","Superior Court of California, County of Riverside"
14162,1,2,judge with multiple positions,,Carlton,Gomez,Davis,d,b,,2020-05-12,,"California Superior Court, Sacramento County","Superior Court of California, County of Sacramento"
14163,2,3,judge with multiple positions,,Terrye,Denise,Davis,d,b,,2019-01-04,,"California Superior Court, Solano County","Superior Court of California, County of Solano"
14164,1,2,judge with multiple positions,,Von,T.,Nguyen Deroian,d,a,,2018-06-28,,"California Superior Court, Santa Barbara County","Superior Court of California, County of Santa Barbara"
14165,1,1,judge with 1 position,,Todd,Darrow,Irby,d,b,,2018-07-25,,"California Superior Court, Placer County","Superior Court of California, County of Placer"
14166,1,1,judge with 1 position,,Somnath,Raj,Chatterjee,d,a,,2017-06-12,,"California Superior Court, Alameda County","Superior Court of California, County of Alameda"
14167,1,1,judge with 1 position,,Benjamin,T.,Reyes,d,a,,2017-07-12,,"California Superior Court, Contra Costa County","Superior Court of California, County of Contra Costa"
14168,1,1,judge with 1 position,,Wade,Maxwell,Rhyne,d,w,,2017-07-31,,"California Superior Court, Contra Costa County","Superior Court of California, County of Contra Costa"
14169,2,2,judge with multiple positions,,Gregory, J.,Elvine-Kreis,,,,2019-01-01,2020-12-31,"California Superior Court, Humboldt County","Superior Court of California, County of Humboldt"
14170,1,1,judge with 1 position,,Gloria,J,Cannon,d,b,,2017-06-19,,"California Superior Court, Kern County","Superior Court of California, County of Kern"
14171,2,2,judge with multiple positions,,Fernando,Lazoro,Aenlle-Rocha,r,h,,2020-01-01,,C.D. California,"District Court, C.D. California"
14172,1,1,judge with 1 position,,Sarah,Judith,Heidel,d,w,,2017-08-28,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14173,1,1,judge with 1 position,,Gus,Thomas,May,d,w,,2017-08-18,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14174,1,1,judge with 1 position,,Rubiya,,Nur,d,a,,2017-05-24,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14175,1,1,judge with 1 position,,Lynn,Healey,Scaduto,d,w,,2017-08-14,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14176,1,1,judge with 1 position,,Neetu,S,Badhan-Smith,d,a,,2017-06-30,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
14177,1,1,judge with 1 position,,Carol,Lynn,Henson,d,w,,2017-07-10,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
14178,1,1,judge with 1 position,,Antony,Christopher,Ufland,d,w,,2017-07-10,,"California Superior Court, Orange County","Superior Court of California, County of Orange"
14179,1,1,judge with 1 position,,Antoine,F.,Raphael,d,h,,2017-06-29,,"California Superior Court, San Bernardino County","Superior Court of California, County of San Bernardino"
14180,1,1,judge with 1 position,,Tana,L,Coates,d,w,,2017-06-12,,"California Superior Court, San Luis Obispo County","Superior Court of California, County of San Luis Obispo"
14181,1,1,judge with 1 position,,Adam,Blake,Ryan,r,w,,2017-06-26,,"California Superior Court, Shasta County","Superior Court of California, County of Shasta"
14182,1,1,judge with 1 position,,Laura,Susanne,Woods,r,w,,2017-07-10,,"California Superior Court, Tehama County","Superior Court of California, County of Tehama"
14183,1,2,judge with multiple positions,,John,Richard,Soldati,r,w,,2018-10-12,,"California Superior Court, San Joaquin County","Superior Court of California, County of San Joaquin"
14184,1,2,judge with multiple positions,,Timothy,,Canning,d,w,,2018-06-01,,"California Superior Court, Humboldt County","Superior Court of California, County of Humboldt"
14185,1,2,judge with multiple positions,,Diego,Hernan,Edber,d,h,,2018-10-12,,"California Superior Court, Los Angeles County","Superior Court of California, County of Los Angeles"
